OBJECTID_1,FID_XYHazardSce95,OBJECTID,Field1,Field2,Field3,FID_censustractclip_CensusData,censustractclip_GEO_ID,censustractclip_STATE,censustractclip_COUNTY,censustractclip_TRACT,censustractclip_NAME,censustractclip_LSAD,censustractclip_CENSUSAREA,CensusData_OBJECTID,CensusData_Id,CensusData_Id2,CensusData_Geography,CensusData_Estimate__Total,CensusData_Margin_of_Error__Total,CensusData_Median_income__dollars_,CensusData_Mean_income__dollars_
46,2070,2071,35.000999999999998,-89.680300000000003,0.112671000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
47,2116,2117,35.000999999999998,-89.669300000000007,0.169122000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
48,2162,2163,35.000999999999998,-89.658299999999997,0.134999000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
49,2208,2209,35.000999999999998,-89.647300000000001,0.105185000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
50,1,2,35.009999999999998,-90.176000000000002,0.031253000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
51,47,48,35.009999999999998,-90.165000000000006,0.019676000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
52,93,94,35.009999999999998,-90.153999999999996,0.034659000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
53,139,140,35.009999999999998,-90.143000000000001,0.023715000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
54,185,186,35.009999999999998,-90.131900000000002,0.054977000000000,208,1400000US47157022210,47,157,022210,222.10,Tract,7.586000000000000,208,1400000US47157022210,47157022210.000000000000000,"Census Tract 222.10, Shelby County, Tennessee",4578,454,30500,38788
55,231,232,35.009999999999998,-90.120900000000006,0.052768000000000,208,1400000US47157022210,47,157,022210,222.10,Tract,7.586000000000000,208,1400000US47157022210,47157022210.000000000000000,"Census Tract 222.10, Shelby County, Tennessee",4578,454,30500,38788
56,277,278,35.009999999999998,-90.109899999999996,0.067337000000000,213,1400000US47157022410,47,157,022410,224.10,Tract,5.048000000000000,214,1400000US47157022410,47157022410.000000000000000,"Census Tract 224.10, Shelby County, Tennessee",6916,769,45781,51809
57,323,324,35.009999999999998,-90.098900000000000,0.103583000000000,213,1400000US47157022410,47,157,022410,224.10,Tract,5.048000000000000,214,1400000US47157022410,47157022410.000000000000000,"Census Tract 224.10, Shelby County, Tennessee",6916,769,45781,51809
58,369,370,35.009999999999998,-90.087900000000005,0.095843000000000,213,1400000US47157022410,47,157,022410,224.10,Tract,5.048000000000000,214,1400000US47157022410,47157022410.000000000000000,"Census Tract 224.10, Shelby County, Tennessee",6916,769,45781,51809
59,415,416,35.009999999999998,-90.076899999999995,0.110321000000000,213,1400000US47157022410,47,157,022410,224.10,Tract,5.048000000000000,214,1400000US47157022410,47157022410.000000000000000,"Census Tract 224.10, Shelby County, Tennessee",6916,769,45781,51809
60,461,462,35.009999999999998,-90.065899999999999,0.100077000000000,25,1400000US47157022700,47,157,022700,227,Tract,3.191000000000000,217,1400000US47157022700,47157022700.000000000000000,"Census Tract 227, Shelby County, Tennessee",6759,741,26465,33178
61,507,508,35.009999999999998,-90.054800000000000,0.083461000000000,25,1400000US47157022700,47,157,022700,227,Tract,3.191000000000000,217,1400000US47157022700,47157022700.000000000000000,"Census Tract 227, Shelby County, Tennessee",6759,741,26465,33178
62,553,554,35.009999999999998,-90.043800000000005,0.086196000000000,25,1400000US47157022700,47,157,022700,227,Tract,3.191000000000000,217,1400000US47157022700,47157022700.000000000000000,"Census Tract 227, Shelby County, Tennessee",6759,741,26465,33178
63,599,600,35.009999999999998,-90.032799999999995,0.071101000000000,206,1400000US47157022121,47,157,022121,221.21,Tract,1.689000000000000,205,1400000US47157022121,47157022121.000000000000000,"Census Tract 221.21, Shelby County, Tennessee",4961,501,64115,67950
64,645,646,35.009999999999998,-90.021799999999999,0.088451000000000,206,1400000US47157022121,47,157,022121,221.21,Tract,1.689000000000000,205,1400000US47157022121,47157022121.000000000000000,"Census Tract 221.21, Shelby County, Tennessee",4961,501,64115,67950
65,691,692,35.009999999999998,-90.010800000000003,0.072893000000000,206,1400000US47157022121,47,157,022121,221.21,Tract,1.689000000000000,205,1400000US47157022121,47157022121.000000000000000,"Census Tract 221.21, Shelby County, Tennessee",4961,501,64115,67950
66,737,738,35.009999999999998,-89.999799999999993,0.071761000000000,23,1400000US47157022122,47,157,022122,221.22,Tract,1.011000000000000,206,1400000US47157022122,47157022122.000000000000000,"Census Tract 221.22, Shelby County, Tennessee",4135,418,34911,48576
67,783,784,35.009999999999998,-89.988699999999994,0.112585000000000,201,1400000US47157021900,47,157,021900,219,Tract,5.808000000000000,199,1400000US47157021900,47157021900.000000000000000,"Census Tract 219, Shelby County, Tennessee",5409,613,37763,42255
68,829,830,35.009999999999998,-89.977699999999999,0.086736000000000,201,1400000US47157021900,47,157,021900,219,Tract,5.808000000000000,199,1400000US47157021900,47157021900.000000000000000,"Census Tract 219, Shelby County, Tennessee",5409,613,37763,42255
69,875,876,35.009999999999998,-89.966700000000003,0.117221000000000,201,1400000US47157021900,47,157,021900,219,Tract,5.808000000000000,199,1400000US47157021900,47157021900.000000000000000,"Census Tract 219, Shelby County, Tennessee",5409,613,37763,42255
70,921,922,35.009999999999998,-89.955699999999993,0.087471000000000,201,1400000US47157021900,47,157,021900,219,Tract,5.808000000000000,199,1400000US47157021900,47157021900.000000000000000,"Census Tract 219, Shelby County, Tennessee",5409,613,37763,42255
71,967,968,35.009999999999998,-89.944699999999997,0.095756000000000,201,1400000US47157021900,47,157,021900,219,Tract,5.808000000000000,199,1400000US47157021900,47157021900.000000000000000,"Census Tract 219, Shelby County, Tennessee",5409,613,37763,42255
72,1013,1014,35.009999999999998,-89.933700000000002,0.061101000000000,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650
73,1059,1060,35.009999999999998,-89.922700000000006,0.058879000000000,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650
74,1105,1106,35.009999999999998,-89.911600000000007,0.061058000000000,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650
75,1151,1152,35.009999999999998,-89.900599999999997,0.142301000000000,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650
76,1197,1198,35.009999999999998,-89.889600000000002,0.137942000000000,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650
77,1243,1244,35.009999999999998,-89.878600000000006,0.083676000000000,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650
78,1289,1290,35.009999999999998,-89.867599999999996,0.094302000000000,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650
79,1335,1336,35.009999999999998,-89.856600000000000,0.105244000000000,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650
80,1381,1382,35.009999999999998,-89.845600000000005,0.088706000000000,21,1400000US47157021754,47,157,021754,217.54,Tract,1.004000000000000,198,1400000US47157021754,47157021754.000000000000000,"Census Tract 217.54, Shelby County, Tennessee",4423,381,49353,58147
81,1427,1428,35.009999999999998,-89.834500000000006,0.088504000000000,21,1400000US47157021754,47,157,021754,217.54,Tract,1.004000000000000,198,1400000US47157021754,47157021754.000000000000000,"Census Tract 217.54, Shelby County, Tennessee",4423,381,49353,58147
82,1473,1474,35.009999999999998,-89.823499999999996,0.107841000000000,198,1400000US47157021751,47,157,021751,217.51,Tract,2.009000000000000,195,1400000US47157021751,47157021751.000000000000000,"Census Tract 217.51, Shelby County, Tennessee",7081,686,77308,81869
83,1519,1520,35.009999999999998,-89.812500000000000,0.110948000000000,198,1400000US47157021751,47,157,021751,217.51,Tract,2.009000000000000,195,1400000US47157021751,47157021751.000000000000000,"Census Tract 217.51, Shelby County, Tennessee",7081,686,77308,81869
84,1565,1566,35.009999999999998,-89.801500000000004,0.102625000000000,198,1400000US47157021751,47,157,021751,217.51,Tract,2.009000000000000,195,1400000US47157021751,47157021751.000000000000000,"Census Tract 217.51, Shelby County, Tennessee",7081,686,77308,81869
85,1611,1612,35.009999999999998,-89.790499999999994,0.088961000000000,183,1400000US47157021510,47,157,021510,215.10,Tract,7.536000000000000,175,1400000US47157021510,47157021510.000000000000000,"Census Tract 215.10, Shelby County, Tennessee",8415,699,61203,74503
86,1657,1658,35.009999999999998,-89.779499999999999,0.175715000000000,183,1400000US47157021510,47,157,021510,215.10,Tract,7.536000000000000,175,1400000US47157021510,47157021510.000000000000000,"Census Tract 215.10, Shelby County, Tennessee",8415,699,61203,74503
87,1703,1704,35.009999999999998,-89.768400000000000,0.117873000000000,183,1400000US47157021510,47,157,021510,215.10,Tract,7.536000000000000,175,1400000US47157021510,47157021510.000000000000000,"Census Tract 215.10, Shelby County, Tennessee",8415,699,61203,74503
88,1749,1750,35.009999999999998,-89.757400000000004,0.113517000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
89,1795,1796,35.009999999999998,-89.746399999999994,0.091111000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
90,1841,1842,35.009999999999998,-89.735399999999998,0.151608000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
91,1887,1888,35.009999999999998,-89.724400000000003,0.119250000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
92,1933,1934,35.009999999999998,-89.713399999999993,0.112588000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
93,1979,1980,35.009999999999998,-89.702399999999997,0.082165000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
94,2025,2026,35.009999999999998,-89.691299999999998,0.107209000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
95,2071,2072,35.009999999999998,-89.680300000000003,0.080306000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
96,2117,2118,35.009999999999998,-89.669300000000007,0.127810000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
97,2163,2164,35.009999999999998,-89.658299999999997,0.089054000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
98,2209,2210,35.009999999999998,-89.647300000000001,0.186365000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
99,2,3,35.018999999999998,-90.176000000000002,0.030809000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
100,48,49,35.018999999999998,-90.165000000000006,0.029791000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
101,94,95,35.018999999999998,-90.153999999999996,0.025682000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
102,140,141,35.018999999999998,-90.143000000000001,0.051564000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
103,186,187,35.018999999999998,-90.131900000000002,0.044934000000000,208,1400000US47157022210,47,157,022210,222.10,Tract,7.586000000000000,208,1400000US47157022210,47157022210.000000000000000,"Census Tract 222.10, Shelby County, Tennessee",4578,454,30500,38788
104,232,233,35.018999999999998,-90.120900000000006,0.054667000000000,208,1400000US47157022210,47,157,022210,222.10,Tract,7.586000000000000,208,1400000US47157022210,47157022210.000000000000000,"Census Tract 222.10, Shelby County, Tennessee",4578,454,30500,38788
105,278,279,35.018999999999998,-90.109899999999996,0.048446000000000,213,1400000US47157022410,47,157,022410,224.10,Tract,5.048000000000000,214,1400000US47157022410,47157022410.000000000000000,"Census Tract 224.10, Shelby County, Tennessee",6916,769,45781,51809
106,324,325,35.018999999999998,-90.098900000000000,0.139005000000000,213,1400000US47157022410,47,157,022410,224.10,Tract,5.048000000000000,214,1400000US47157022410,47157022410.000000000000000,"Census Tract 224.10, Shelby County, Tennessee",6916,769,45781,51809
107,370,371,35.018999999999998,-90.087900000000005,0.070457000000000,213,1400000US47157022410,47,157,022410,224.10,Tract,5.048000000000000,214,1400000US47157022410,47157022410.000000000000000,"Census Tract 224.10, Shelby County, Tennessee",6916,769,45781,51809
108,416,417,35.018999999999998,-90.076899999999995,0.052848000000000,213,1400000US47157022410,47,157,022410,224.10,Tract,5.048000000000000,214,1400000US47157022410,47157022410.000000000000000,"Census Tract 224.10, Shelby County, Tennessee",6916,769,45781,51809
109,462,463,35.018999999999998,-90.065899999999999,0.063961000000000,25,1400000US47157022700,47,157,022700,227,Tract,3.191000000000000,217,1400000US47157022700,47157022700.000000000000000,"Census Tract 227, Shelby County, Tennessee",6759,741,26465,33178
110,508,509,35.018999999999998,-90.054800000000000,0.103873000000000,25,1400000US47157022700,47,157,022700,227,Tract,3.191000000000000,217,1400000US47157022700,47157022700.000000000000000,"Census Tract 227, Shelby County, Tennessee",6759,741,26465,33178
111,554,555,35.018999999999998,-90.043800000000005,0.071842000000000,25,1400000US47157022700,47,157,022700,227,Tract,3.191000000000000,217,1400000US47157022700,47157022700.000000000000000,"Census Tract 227, Shelby County, Tennessee",6759,741,26465,33178
112,600,601,35.018999999999998,-90.032799999999995,0.086201000000000,206,1400000US47157022121,47,157,022121,221.21,Tract,1.689000000000000,205,1400000US47157022121,47157022121.000000000000000,"Census Tract 221.21, Shelby County, Tennessee",4961,501,64115,67950
113,646,647,35.018999999999998,-90.021799999999999,0.076365000000000,206,1400000US47157022121,47,157,022121,221.21,Tract,1.689000000000000,205,1400000US47157022121,47157022121.000000000000000,"Census Tract 221.21, Shelby County, Tennessee",4961,501,64115,67950
114,692,693,35.018999999999998,-90.010800000000003,0.053607000000000,206,1400000US47157022121,47,157,022121,221.21,Tract,1.689000000000000,205,1400000US47157022121,47157022121.000000000000000,"Census Tract 221.21, Shelby County, Tennessee",4961,501,64115,67950
115,738,739,35.018999999999998,-89.999799999999993,0.077680000000000,23,1400000US47157022122,47,157,022122,221.22,Tract,1.011000000000000,206,1400000US47157022122,47157022122.000000000000000,"Census Tract 221.22, Shelby County, Tennessee",4135,418,34911,48576
116,784,785,35.018999999999998,-89.988699999999994,0.080622000000000,201,1400000US47157021900,47,157,021900,219,Tract,5.808000000000000,199,1400000US47157021900,47157021900.000000000000000,"Census Tract 219, Shelby County, Tennessee",5409,613,37763,42255
117,830,831,35.018999999999998,-89.977699999999999,0.073193000000000,201,1400000US47157021900,47,157,021900,219,Tract,5.808000000000000,199,1400000US47157021900,47157021900.000000000000000,"Census Tract 219, Shelby County, Tennessee",5409,613,37763,42255
118,876,877,35.018999999999998,-89.966700000000003,0.107685000000000,201,1400000US47157021900,47,157,021900,219,Tract,5.808000000000000,199,1400000US47157021900,47157021900.000000000000000,"Census Tract 219, Shelby County, Tennessee",5409,613,37763,42255
119,922,923,35.018999999999998,-89.955699999999993,0.061820000000000,201,1400000US47157021900,47,157,021900,219,Tract,5.808000000000000,199,1400000US47157021900,47157021900.000000000000000,"Census Tract 219, Shelby County, Tennessee",5409,613,37763,42255
120,968,969,35.018999999999998,-89.944699999999997,0.096233000000000,201,1400000US47157021900,47,157,021900,219,Tract,5.808000000000000,199,1400000US47157021900,47157021900.000000000000000,"Census Tract 219, Shelby County, Tennessee",5409,613,37763,42255
121,1014,1015,35.018999999999998,-89.933700000000002,0.102810000000000,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650
122,1060,1061,35.018999999999998,-89.922700000000006,0.278432000000000,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650
123,1106,1107,35.018999999999998,-89.911600000000007,0.150451000000000,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650
124,1152,1153,35.018999999999998,-89.900599999999997,0.160484000000000,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650
125,1198,1199,35.018999999999998,-89.889600000000002,0.119641000000000,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650
126,1244,1245,35.018999999999998,-89.878600000000006,0.108019000000000,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650
127,1290,1291,35.018999999999998,-89.867599999999996,0.173686000000000,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650
128,1336,1337,35.018999999999998,-89.856600000000000,0.134770000000000,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650
129,1382,1383,35.018999999999998,-89.845600000000005,0.087057000000000,21,1400000US47157021754,47,157,021754,217.54,Tract,1.004000000000000,198,1400000US47157021754,47157021754.000000000000000,"Census Tract 217.54, Shelby County, Tennessee",4423,381,49353,58147
130,1428,1429,35.018999999999998,-89.834500000000006,0.071380000000000,21,1400000US47157021754,47,157,021754,217.54,Tract,1.004000000000000,198,1400000US47157021754,47157021754.000000000000000,"Census Tract 217.54, Shelby County, Tennessee",4423,381,49353,58147
131,1474,1475,35.018999999999998,-89.823499999999996,0.071286000000000,198,1400000US47157021751,47,157,021751,217.51,Tract,2.009000000000000,195,1400000US47157021751,47157021751.000000000000000,"Census Tract 217.51, Shelby County, Tennessee",7081,686,77308,81869
132,1520,1521,35.018999999999998,-89.812500000000000,0.070136000000000,198,1400000US47157021751,47,157,021751,217.51,Tract,2.009000000000000,195,1400000US47157021751,47157021751.000000000000000,"Census Tract 217.51, Shelby County, Tennessee",7081,686,77308,81869
133,1566,1567,35.018999999999998,-89.801500000000004,0.090049000000000,198,1400000US47157021751,47,157,021751,217.51,Tract,2.009000000000000,195,1400000US47157021751,47157021751.000000000000000,"Census Tract 217.51, Shelby County, Tennessee",7081,686,77308,81869
134,1612,1613,35.018999999999998,-89.790499999999994,0.119126000000000,183,1400000US47157021510,47,157,021510,215.10,Tract,7.536000000000000,175,1400000US47157021510,47157021510.000000000000000,"Census Tract 215.10, Shelby County, Tennessee",8415,699,61203,74503
135,1658,1659,35.018999999999998,-89.779499999999999,0.106605000000000,183,1400000US47157021510,47,157,021510,215.10,Tract,7.536000000000000,175,1400000US47157021510,47157021510.000000000000000,"Census Tract 215.10, Shelby County, Tennessee",8415,699,61203,74503
136,1704,1705,35.018999999999998,-89.768400000000000,0.105770000000000,183,1400000US47157021510,47,157,021510,215.10,Tract,7.536000000000000,175,1400000US47157021510,47157021510.000000000000000,"Census Tract 215.10, Shelby County, Tennessee",8415,699,61203,74503
137,1750,1751,35.018999999999998,-89.757400000000004,0.153305000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
138,1796,1797,35.018999999999998,-89.746399999999994,0.085568000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
139,1842,1843,35.018999999999998,-89.735399999999998,0.104104000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
140,1888,1889,35.018999999999998,-89.724400000000003,0.069621000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
141,1934,1935,35.018999999999998,-89.713399999999993,0.115252000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
142,1980,1981,35.018999999999998,-89.702399999999997,0.143281000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
143,2026,2027,35.018999999999998,-89.691299999999998,0.129101000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
144,2072,2073,35.018999999999998,-89.680300000000003,0.120348000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
145,2118,2119,35.018999999999998,-89.669300000000007,0.135037000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
146,2164,2165,35.018999999999998,-89.658299999999997,0.130790000000000,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133
147,2210,2211,35.018999999999998,-89.647300000000001,0.078239000000000,17,1400000US47157021620,47,157,021620,216.20,Tract,4.678000000000000,182,1400000US47157021620,47157021620.000000000000000,"Census Tract 216.20, Shelby County, Tennessee",3452,590,46058,75326
148,3,4,35.027999999999999,-90.176000000000002,0.017121000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
149,49,50,35.027999999999999,-90.165000000000006,0.024367000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
150,95,96,35.027999999999999,-90.153999999999996,0.028652000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
151,141,142,35.027999999999999,-90.143000000000001,0.025830000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
152,187,188,35.027999999999999,-90.131900000000002,0.030843000000000,218,1400000US47157980300,47,157,980300,9803,Tract,37.552000000000000,220,1400000US47157980300,47157980300.000000000000000,"Census Tract 9803, Shelby County, Tennessee",0,12,0,0
153,233,234,35.027999999999999,-90.120900000000006,0.057529000000000,208,1400000US47157022210,47,157,022210,222.10,Tract,7.586000000000000,208,1400000US47157022210,47157022210.000000000000000,"Census Tract 222.10, Shelby County, Tennessee",4578,454,30500,38788
154,279,280,35.027999999999999,-90.109899999999996,0.059144000000000,208,1400000US47157022210,47,157,022210,222.10,Tract,7.586000000000000,208,1400000US47157022210,47157022210.000000000000000,"Census Tract 222.10, Shelby County, Tennessee",4578,454,30500,38788
155,325,326,35.027999999999999,-90.098900000000000,0.067863000000000,208,1400000US47157022210,47,157,022210,222.10,Tract,7.586000000000000,208,1400000US47157022210,47157022210.000000000000000,"Census Tract 222.10, Shelby County, Tennessee",4578,454,30500,38788
156,371,372,35.027999999999999,-90.087900000000005,0.048292000000000,212,1400000US47157022330,47,157,022330,223.30,Tract,1.627000000000000,213,1400000US47157022330,47157022330.000000000000000,"Census Tract 223.30, Shelby County, Tennessee",5041,440,33262,40707
157,417,418,35.027999999999999,-90.076899999999995,0.083459000000000,212,1400000US47157022330,47,157,022330,223.30,Tract,1.627000000000000,213,1400000US47157022330,47157022330.000000000000000,"Census Tract 223.30, Shelby County, Tennessee",5041,440,33262,40707
158,463,464,35.027999999999999,-90.065899999999999,0.100595000000000,211,1400000US47157022322,47,157,022322,223.22,Tract,1.602000000000000,212,1400000US47157022322,47157022322.000000000000000,"Census Tract 223.22, Shelby County, Tennessee",3867,438,34674,44066
159,509,510,35.027999999999999,-90.054800000000000,0.100653000000000,211,1400000US47157022322,47,157,022322,223.22,Tract,1.602000000000000,212,1400000US47157022322,47157022322.000000000000000,"Census Tract 223.22, Shelby County, Tennessee",3867,438,34674,44066
